gene_id,Cont_JSY,Cont_LCM,Cont_LMH,Cont_LSA,Cont_T13008,IJHC1203,IJHC1215,IJHC1219,IJHC1231,T17012,T17013,T17015,T17019
10512,11469,11896,13435,14968,11543,7576,16400,12568,11393,13464,7054,13174,11144
10513,3663,3739,3438,4497,3393,3963,4105,3157,4661,3570,3573,3878,4122
10516,13528,13785,12239,6458,3753,5459,8946,5640,3461,4890,6805,7181,12056
10517,21,2,0,6,5,6,24,10,0,0,0,10,13
10514,3761,2032,3287,3750,3594,3620,4398,3262,6385,3348,3322,3114,2844
8867,1626,1128,1041,1176,926,1143,1277,993,1699,1021,1071,1189,1029
8864,1333,763,970,802,840,722,974,731,817,921,776,1037,1010
8862,210,558,497,612,591,886,375,239,629,472,1190,599,948
8863,1794,1559,1721,1572,1172,1001,1424,1000,1112,1432,1253,1349,1945
8861,11662,7271,9196,6212,5888,6099,7905,5609,6394,6522,7432,6949,8101
8869,996,645,473,753,770,391,706,387,1120,492,258,399,472
26834,0,0,0,0,0,0,0,0,0,0,0,0,0
26835,0,0,2,0,0,0,0,0,0,0,0,3,0
26830,0,0,0,0,0,0,0,0,0,0,0,0,0
26831,4,0,0,0,2,0,0,0,3,0,0,0,0
26832,0,0,0,0,0,0,0,0,4,0,0,0,0
101928042,12,18,6,7,0,9,5,9,2,0,7,7,9
149483,72,7,25,18,30,0,14,19,12,10,5,5,11
157739,3,0,0,0,0,0,0,3,0,0,0,0,0
100129203,31,11,15,6,11,6,0,6,5,0,9,0,5
728036,0,0,0,0,0,0,0,0,0,0,0,0,0
728039,413,218,306,253,289,159,302,294,261,238,341,245,298
105375650,0,0,0,0,0,0,0,0,0,0,0,0,0
54033,3,0,0,0,0,0,4,0,6,0,0,0,0
54039,17,37,0,6,0,9,3,0,0,3,13,3,39
168544,36,10,32,15,17,47,14,13,17,44,54,38,46
79724,2986,2063,2785,2451,1939,2314,2407,1954,2786,2150,2454,2249,2212
79725,211,183,112,143,155,155,176,116,158,157,188,126,177
79726,2789,1950,2406,1982,1807,1466,2183,1731,2010,1619,1764,1913,2095
79727,0,0,0,0,0,0,0,0,0,0,0,0,0
79720,3039,2137,2505,2581,2321,2883,2669,2255,3308,2551,2721,2434,2176
79722,0,0,0,0,0,0,0,0,0,0,0,0,0
79723,262,215,232,336,307,203,269,171,467,234,241,264,232
79728,821,475,491,654,658,488,643,489,999,629,559,665,710
79729,1049,1311,1416,1107,869,714,1628,860,1155,992,1038,1036,1806
102724668,77,30,39,41,31,0,29,25,45,30,32,40,28
101927459,0,0,0,0,0,0,0,0,0,0,0,0,0
101927457,0,0,6,0,0,3,0,0,0,0,0,0,0
101927455,0,0,0,0,0,0,0,0,0,0,0,0,0
282808,3,0,7,7,2,3,14,0,2,6,4,7,5
282809,768,697,532,656,557,901,657,519,852,578,825,785,813
197258,761,412,528,583,492,447,503,431,607,595,554,555,583
197259,547,146,221,308,305,210,322,236,664,415,156,194,297
197257,275,215,221,207,161,125,196,156,149,217,164,153,216
55128,1332,763,962,1026,709,1109,1063,924,1026,1043,1196,1288,857
55129,5389,4498,4569,4814,3975,6970,4852,3886,6300,5128,5315,5094,3883
55120,563,351,363,441,362,166,368,209,490,268,173,368,415
55122,2895,2012,2450,2000,2111,2245,2683,1937,3223,2241,2142,2376,2328
55124,45,30,0,3,0,69,14,14,114,112,9,48,72
55125,1894,1262,1170,1389,1408,1083,1581,990,2219,1326,1254,1378,1771
55127,2933,2185,2196,2821,2457,3169,3179,2398,4799,2616,2957,3083,2746
144193,34,24,19,23,12,18,33,19,17,30,33,16,27
144195,67,149,15,194,57,175,0,0,16,0,0,0,5
151195,2025,1610,1629,2217,1699,2727,2045,1546,2384,1927,1949,1921,1539
151194,425,387,365,473,402,333,407,272,459,353,381,370,370
100533997,0,0,0,0,0,0,0,0,0,0,0,0,0
93589,77,22,22,17,19,9,19,31,11,9,29,63,27
100533990,0,0,0,0,0,0,0,0,0,3,0,0,0
100287083,0,0,0,0,0,0,0,0,0,0,0,0,0
100287082,17,0,19,8,7,14,9,0,0,0,6,0,6
729348,0,0,0,0,0,0,0,0,0,0,0,0,0
23710,6123,5610,5004,3849,3855,3339,5199,3653,2800,3453,3511,3651,3610
93587,263,390,346,429,361,374,485,296,539,268,301,362,414
27006,3,0,0,0,0,9,0,0,6,0,0,0,0
27004,0,0,0,0,0,0,0,0,0,0,0,0,0
27005,1681,1264,1619,1269,1247,1114,1334,1073,1548,1185,1092,1270,1281
253175,0,0,0,0,0,0,0,0,0,0,0,0,0
27000,1844,1278,1513,1563,1627,1259,1800,1127,2433,1254,1144,1314,1488
92181,3549,3210,3133,3278,3171,4055,3504,2381,3420,3242,3825,3757,3752
445815,3961,4998,2756,5416,2183,6159,5824,3928,4887,3733,4098,7611,2607
341,51,25,35,13,36,19,19,25,19,29,14,27,34
55788,3153,2676,1763,2724,1874,2748,2308,1792,1899,2006,2423,2682,2373
55789,76,24,29,73,164,36,76,15,392,67,65,24,55
55784,257,240,13,162,69,17,85,75,32,154,20,14,84
55785,1172,621,673,341,520,545,690,558,647,725,543,563,827
55786,600,405,469,552,543,636,630,426,679,614,578,672,707
55787,1057,832,938,1553,897,799,1187,791,1071,907,1338,1023,980
55780,1450,998,949,860,680,569,959,646,857,609,750,923,943
55781,1606,1381,1411,1851,1655,1698,1577,1180,2354,1356,1234,1359,1490
55783,2038,1530,1607,1915,1754,1669,1862,1386,2114,1712,1726,1871,1635
105372682,0,0,0,0,0,0,0,0,0,0,0,0,0
9942,198,170,124,223,258,167,258,176,321,216,240,220,234
9943,6803,6573,7164,8988,6594,7339,6842,5552,9000,6424,8067,8342,6144
9940,61,10,3,3,3,7,11,17,0,0,3,11,8
56478,1990,1645,1833,1969,1753,1792,1891,1310,2201,1741,1788,1711,1641
9946,1070,981,936,982,905,992,965,760,1103,774,861,1025,978
9947,0,0,0,0,0,0,0,0,0,0,0,0,0
9945,2637,1789,2452,1789,2341,2174,4449,2732,4067,2548,1718,2030,1845
9948,64240,56788,73474,73619,70600,98794,73659,60994,111723,67793,92999,71548,56751
9949,1087,844,1085,969,1186,1110,1151,904,1533,1237,1177,1117,961
56477,559,576,309,418,343,348,373,212,274,382,306,268,391
56475,0,0,0,0,0,0,0,0,0,0,0,0,0
56474,984,684,687,761,651,811,711,546,864,722,809,635,857
100996279,0,0,0,0,0,0,0,0,0,0,0,0,0
57786,1657,1573,1269,1415,1283,1684,1606,1370,1997,1581,1746,1836,1903
57787,4595,3693,4388,3624,3324,5113,4925,3509,4503,4128,4940,4280,4098
55879,0,0,0,0,0,0,0,0,0,0,0,0,0
55872,271,80,184,384,781,213,242,121,1703,148,86,43,143
55870,6050,5128,5158,5317,5265,5819,6608,4408,7148,5935,6451,5981,6096
55871,1228,1337,991,1173,1442,1307,1459,1042,1473,1072,770,1321,1169
55876,820,694,613,737,528,142,483,426,318,548,567,599,788
253827,18011,14199,15079,18045,11189,21869,14162,12073,15496,15685,20506,17994,12759
344887,62,41,24,12,11,20,49,30,24,33,22,38,15
26065,9621,8634,9135,8617,8047,7954,9462,7110,10202,7146,8164,8269,8262
26064,22931,17887,19044,19652,18943,21385,22018,15395,25091,16632,22326,20431,20032
26063,2193,853,1906,1542,1235,1171,1446,1206,1584,1127,684,1019,1258
26062,0,0,0,0,0,0,0,0,0,0,0,0,0
26061,664,468,477,595,397,406,536,461,704,468,349,532,396
26060,2858,2695,2609,3300,2983,3585,2910,2157,3762,3082,3278,3463,3418
64949,1422,612,919,916,835,1003,1107,919,1479,971,1210,1004,943
64943,13489,9503,23120,16609,20792,22217,21385,16171,30398,20383,20170,13861,17796
64940,949,504,718,812,519,860,791,678,870,730,808,723,571
64946,196,102,123,97,284,159,123,78,573,130,173,101,180
285800,0,0,3,0,4,3,0,0,3,3,3,6,0
387723,168,146,94,130,69,72,89,74,156,112,93,92,79
285804,0,0,0,0,0,0,0,0,0,0,0,0,0
440051,0,0,0,0,0,0,0,0,0,0,0,0,0
440050,0,0,0,0,3,2,2,3,1,0,3,0,0
100129940,107,45,39,47,70,39,122,87,91,82,22,57,25
693123,0,0,0,0,0,0,0,0,0,0,0,0,0
83439,3563,2076,3842,2496,2075,3694,1979,1772,3096,3152,3250,2772,2210
23404,856,703,750,903,935,853,1023,619,1549,823,786,860,889
101929217,0,0,0,0,6,0,0,0,9,7,0,0,0
101929215,9,0,3,0,5,0,0,3,0,4,3,7,5
133308,1222,866,826,1125,781,1118,1111,954,1224,989,1236,1215,996
101929210,0,0,0,0,0,0,0,0,0,0,0,0,0
101929218,0,0,0,0,0,0,0,0,0,0,0,0,0
23403,1875,1044,1464,973,940,1013,1087,881,1164,926,1355,1261,1205
100131626,0,0,0,0,0,0,0,0,0,0,0,0,0
693124,0,0,0,0,0,0,0,0,0,0,0,0,0
797,7,0,0,3,5,0,0,0,0,0,0,0,0
796,0,0,0,0,0,0,0,0,0,0,0,0,0
795,0,0,0,0,0,0,0,0,0,0,0,0,0
794,34,79,98,66,78,52,116,116,107,146,150,75,95
793,0,0,0,0,0,0,0,0,0,0,0,0,0
790,4776,2616,4250,4189,4231,4031,4523,3779,8220,4442,4563,4245,3545
799,0,0,0,0,0,0,0,0,0,0,0,0,0
198437,0,0,0,0,0,0,0,0,0,0,0,0,0
100287879,0,0,0,3,0,0,0,0,0,3,3,0,2
23341,2084,1772,1629,2069,1717,1936,2694,1723,2408,1977,2076,2280,2194
441908,0,3,0,0,0,0,0,0,0,0,0,0,0
1178,0,0,0,0,0,0,0,0,0,0,0,0,0
339766,0,0,0,0,0,0,0,0,0,0,0,0,0
101927718,0,0,0,0,0,0,0,0,0,0,0,0,0
339761,367,396,282,378,341,234,313,204,358,349,259,549,253
101927715,0,0,0,0,0,0,0,0,0,0,0,0,0
339768,190,299,709,167,212,286,392,318,189,412,61,224,65
284385,363,286,320,358,278,478,407,287,448,343,362,373,538
133874,0,0,0,0,0,0,0,0,0,0,0,0,0
100616469,0,0,0,0,0,0,0,0,0,0,0,0,0
643160,0,0,0,0,0,0,0,0,0,0,0,0,0
643161,0,0,0,0,0,0,0,0,0,0,0,0,0
653489,247,217,153,178,215,204,250,156,245,200,236,64,211
100240734,14,17,19,14,14,6,0,2,2,6,0,3,2
100240735,0,2,9,0,9,0,0,0,3,0,0,3,2
653483,0,6,0,6,0,0,0,0,0,0,0,0,0
653486,0,0,0,0,0,0,0,0,0,0,0,0,0
400360,35,31,65,73,44,19,54,82,139,54,22,61,86
6935,4855,4507,5510,5220,5702,4521,4762,4462,6148,5014,4020,4542,6026
4761,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,0,0,0,0,0,0,0,0,0,0,0,0,0
4763,7096,6050,6138,6060,6280,7712,7316,5284,8405,7651,7743,7386,6586
4762,0,0,0,0,0,0,0,0,0,0,0,0,0
100302168,0,0,0,0,1,0,0,0,0,0,0,0,0
201176,314,167,209,239,161,68,175,211,178,198,163,210,209
50674,0,0,0,0,0,0,0,0,0,0,0,0,0
124093,18,28,22,11,20,6,27,26,23,5,14,19,58
100507194,0,0,0,0,0,0,0,0,0,0,0,0,0
100507195,63,41,10,6,11,0,7,0,0,6,33,29,18
404785,0,0,0,0,0,0,0,0,0,0,0,0,0
130749,17,0,0,3,4,0,0,0,0,0,0,0,0
693170,0,0,0,0,0,0,0,0,0,0,0,0,0
641451,3,0,0,2,0,2,2,0,2,0,2,0,6
693172,0,0,0,0,0,0,0,0,0,0,0,0,0
693173,0,0,0,0,0,0,0,0,0,0,0,0,0
693174,3,2,3,0,1,2,0,0,0,0,1,2,0
693175,3,10,11,8,3,8,5,5,18,9,7,13,9
693176,0,0,0,0,0,0,0,0,0,0,0,0,0
693177,0,0,0,0,0,0,0,0,0,0,0,0,0
693178,0,0,3,0,0,0,1,0,0,0,0,0,0
202865,0,0,0,0,0,0,0,0,0,0,0,0,0
80148,3044,2330,3468,3009,2675,2854,2909,2429,3634,2867,2771,2728,2596
140462,6,6,3,0,0,6,6,0,13,0,0,0,6
140461,1810,1560,1662,1694,1572,2053,1799,1294,1922,1614,1601,1797,1795
140460,1598,1253,1300,1252,1337,1592,1476,1212,1637,1391,1523,1563,1415
140467,5084,2889,4419,2896,2780,4342,3190,2867,2917,3675,4523,3688,3669
140465,3456,3036,4312,2750,3623,3405,3729,2874,4019,3208,3013,2922,3478
140464,0,0,0,0,0,0,0,0,0,0,0,0,0
140469,0,3,0,3,0,3,0,0,0,0,0,3,3
80143,2648,2254,2237,2687,2223,2428,2753,2003,3320,2429,2644,2844,2806
80144,835,334,216,291,154,401,276,169,161,381,892,369,103
80145,2228,2205,1982,2627,2313,2695,2300,1887,3065,1909,2245,2237,2230
80146,2913,2175,2055,2800,2749,2419,2994,2069,4415,2375,1926,2174,2188
54839,666,637,541,495,446,677,585,531,503,644,678,850,628
54838,6961,5576,6087,6323,4705,8022,6026,5275,5826,6138,7382,7412,5201
10350,678,615,161,32,62,115,153,96,20,95,226,231,252
10351,9786,5550,2025,1000,1630,2587,4148,1635,599,759,2768,3735,4893
10352,739,604,806,794,572,666,862,656,849,596,554,736,760
149373,0,0,0,0,0,0,0,0,0,0,0,0,0
102466518,0,1,2,1,0,2,1,0,1,1,1,0,0
102466519,0,0,0,0,0,0,0,0,0,0,0,0,0
102466515,0,0,0,0,0,0,0,0,0,0,0,0,0
102466516,0,0,0,0,0,0,0,0,0,0,0,0,0
7143,3,0,0,0,0,0,0,0,0,0,0,0,0
401577,320,161,227,156,154,146,231,126,258,164,146,263,198
6259,6222,5837,6004,6491,6028,6090,7188,4978,7732,5964,6193,6505,6948
6258,0,0,0,0,0,0,0,0,0,0,0,0,0
6253,1824,1103,1270,1080,906,1878,1149,766,791,925,1351,966,759
6252,6,19,3,17,2,13,15,5,15,6,9,6,0
6251,9683,11567,11012,13583,12274,14757,9726,8505,19169,11229,14109,12163,10755
6257,5120,3970,5611,4747,4698,4350,4851,3703,5552,4309,4359,4286,4307
6256,6774,6243,6527,6937,6023,8418,6552,5983,8466,7534,8368,7675,6802
388849,267,148,135,146,113,50,226,121,60,106,80,74,187
125058,7757,4361,5683,4869,5249,4651,6448,5013,6295,6304,6836,7309,6284
125050,51,15,23,11,13,22,21,22,11,43,73,35,34
832,12242,18736,15685,23855,23526,30677,18237,14779,23747,25957,24887,23558,13755
833,11118,8971,12033,12055,9852,13223,13228,10693,11848,11871,13802,12830,11818
830,7223,8032,6562,8598,7548,9960,7609,5971,9775,6646,7448,8335,7014
831,15078,11920,10373,13127,11626,16310,12118,10567,13109,13459,16101,13281,14189
836,3449,3355,3117,3786,2865,3205,3670,2692,4093,3200,3008,3116,3066
837,2386,1565,1950,1654,1600,1599,2370,1764,2147,1977,1352,1841,2129
834,163,67,48,21,54,57,55,46,28,71,23,93,48
835,1832,1401,1222,1198,1338,1286,1307,870,2068,980,1294,1340,1220
838,0,0,0,0,0,0,0,0,0,0,0,0,3
839,978,711,701,727,578,650,737,525,834,696,667,708,714
285343,1188,1123,981,1274,824,981,1044,941,1139,954,814,1224,1337
646486,0,0,0,0,0,0,0,0,0,0,0,0,0
134111,23,53,111,80,75,50,243,106,105,43,54,79,64
646480,0,0,0,0,0,0,0,0,0,0,0,0,0
653308,407,300,227,333,318,341,386,257,484,262,275,384,346
10926,337,151,259,460,519,246,329,172,1156,314,211,220,246
728233,730,625,819,404,984,267,692,448,504,298,279,872,449
100130238,0,0,0,0,0,0,0,0,0,0,0,0,0
100130231,0,0,0,0,0,0,0,0,0,0,0,0,0
728239,5609,3983,6594,3964,6287,5330,5796,3760,8015,4594,4506,3521,5241
399694,77,69,57,60,46,246,80,35,108,40,142,53,37
80853,2594,2322,2200,2177,2037,2440,2822,1869,1913,2250,2531,2559,2772
399697,0,0,0,0,0,0,0,0,0,0,2,0,0
80856,2452,5020,4041,5882,3918,4951,5352,3853,6538,3819,4586,4624,5025
80854,11674,10946,11735,14424,10428,16671,15393,11208,16552,13736,14586,13780,11826
399693,0,0,0,0,0,0,0,0,0,0,0,0,0
10928,7069,5938,6770,7146,5922,9473,7540,6205,8583,7456,8683,8236,7008
1728,17586,11048,16256,19368,19342,25437,20272,19312,37810,20341,15606,25024,14100
1729,5125,3407,4479,6438,5170,4936,4346,4009,8833,5595,3810,4821,3197
5245,4718,4177,5269,5940,4601,5665,5319,4537,8958,6179,4977,4602,4001
1727,20581,18914,51782,54141,38180,26500,47409,17615,51226,37854,52193,19416,12353
1725,2378,1840,2520,2169,2025,2586,2534,2037,3167,2136,2216,2048,2185
5241,11,9,0,0,0,0,0,0,3,0,11,0,0
1723,281,236,203,285,323,313,274,228,395,278,262,201,204
5243,0,0,0,0,0,0,0,0,0,3,0,0,0
162972,573,494,526,468,465,332,757,446,546,340,388,535,692
728588,0,0,0,0,0,0,0,0,0,0,0,0,0
162979,19,9,22,6,14,0,6,0,22,15,19,10,11
728586,0,0,0,0,0,0,0,0,0,0,0,0,0
7280,6892,3438,5927,7402,5285,7598,4601,4310,8870,5552,7227,4763,3942
121273,0,0,3,0,0,0,0,0,0,0,10,0,0
100506299,63,35,22,36,26,31,31,13,32,9,26,25,22
79166,0,0,0,0,0,0,0,0,0,0,0,0,0
207107,149,112,110,251,121,395,376,230,482,77,230,150,153
57016,22,11,6,26,15,39,25,15,83,29,13,7,24
284439,1107,791,1047,767,806,753,975,716,883,647,734,751,668
103312105,0,0,0,0,0,0,0,0,0,0,0,0,0
9455,647,567,1042,1133,679,940,1135,855,1410,1243,1025,1215,834
284434,0,0,0,0,0,0,0,0,0,0,0,0,0
283420,0,0,0,0,0,0,0,0,0,0,0,0,0
284433,0,0,0,0,0,0,0,0,0,0,0,0,0
282770,0,0,0,0,0,0,0,0,0,0,0,0,0
388152,621,504,733,522,463,468,640,518,784,687,840,785,709
282775,0,0,0,0,0,0,0,0,0,0,0,0,0
9452,0,0,0,0,0,0,0,0,0,0,0,0,0
102724719,0,0,0,0,0,0,0,0,0,0,3,0,0
102724710,0,0,0,0,0,0,0,0,0,0,0,0,0
102724714,0,0,0,0,0,0,0,0,0,0,0,0,0
401508,0,0,0,0,0,0,0,0,0,0,0,0,0
100616422,0,0,0,0,0,0,0,0,0,0,0,0,0
100500849,21,14,11,18,12,9,15,18,17,8,8,8,17
256472,23,27,12,62,17,60,24,35,27,42,37,36,35
256471,1305,1131,985,1236,690,670,948,727,1113,669,760,974,872
401505,2540,1828,2253,2663,2565,2694,2298,1954,4224,1965,2208,2119,2052
467,1102,1767,1471,2059,1034,623,300,353,275,287,703,501,386
401507,0,0,0,0,0,0,0,0,0,0,0,0,0
283284,5,0,9,0,6,0,9,0,2,6,0,0,3
149628,0,0,0,0,0,0,0,0,0,0,0,0,0
55623,2796,2603,2572,3079,2641,2836,3048,2158,3579,2562,2992,3046,2932
50846,14,6,0,0,0,0,0,0,0,0,0,0,0
50840,68,49,39,40,44,7,12,10,17,8,12,45,27
100379251,62,16,73,23,27,6,36,31,40,74,28,18,86
7771,459,299,354,391,288,338,528,306,526,405,429,490,485
7770,565,447,515,479,402,559,611,407,573,520,503,595,595
100500840,1,1,1,2,1,1,2,1,2,1,1,1,1
50848,68,17,27,31,43,7,58,41,17,74,31,18,36
7779,2166,1555,1450,1946,1376,1990,1754,1547,1823,2034,1788,1848,1344
101928298,0,0,0,0,0,0,0,0,0,0,0,0,0
101928290,30,0,14,11,12,0,0,0,11,24,38,16,10
101928292,0,0,0,0,0,0,3,0,0,0,0,0,0
101928295,8,9,0,5,0,3,3,0,15,6,8,0,3
55624,6741,4643,4999,6606,4721,6982,6834,5279,8944,5723,5870,5676,4720
389400,0,0,0,0,0,0,0,0,0,0,0,0,0
102465432,0,0,0,0,0,0,0,0,0,0,0,0,0
102465433,0,0,0,0,0,0,0,0,0,0,1,0,1
102465430,0,0,0,0,0,0,0,0,0,0,0,0,0
102465431,0,0,0,0,0,0,0,0,0,0,0,0,0
102465436,2,5,2,1,7,1,5,4,3,5,2,4,4
102465437,0,0,1,0,0,0,0,0,0,0,0,0,0
102465434,2,3,1,1,4,1,1,1,1,1,2,0,1
102465435,5,3,3,5,1,2,6,6,3,2,2,2,2
84904,55,11,28,24,49,14,41,20,115,18,18,10,36
102465438,5,12,9,7,7,5,2,2,8,4,3,4,4
102465439,1,3,0,3,1,0,3,1,3,1,4,3,2
101928128,0,0,0,0,0,0,0,0,0,0,0,0,0
101928126,5,19,0,6,7,2,16,9,6,7,13,22,0
101928123,128,96,117,72,66,60,66,79,152,95,117,93,101
101928122,0,0,0,0,0,0,0,0,0,0,0,0,0
101928120,25,14,35,6,13,21,27,9,35,13,20,19,18
100169851,0,0,0,0,0,0,0,0,0,0,0,0,0
119774,0,0,0,0,0,0,0,0,0,0,0,0,0
158326,0,48,0,3,3,3,0,6,0,3,70,0,3
81488,2913,3118,3070,3101,2872,4069,3698,2973,3445,3639,3598,4266,3778
100132169,0,0,0,4,0,0,6,0,9,3,3,6,4
100132163,0,3,0,5,0,6,6,3,0,0,0,0,3
2550,6212,3386,3910,3064,2403,884,3707,1998,2248,1960,2515,2502,3663
2551,2155,2081,1878,2114,1923,2237,2366,1704,2594,2000,1997,2362,2368
2553,1526,1405,1454,1517,1382,1476,1730,1218,2101,1344,1621,1522,1570
2554,0,0,0,0,0,0,0,0,0,0,0,0,0
167227,1583,1525,1462,1423,1440,1414,1596,1148,2014,1550,1839,2075,1824
2556,14,0,0,0,3,9,22,0,6,3,0,6,11
2557,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,0,0,3,0,3,9,0,0,22,0,9,0,6
2559,0,0,0,0,0,0,0,0,0,0,0,0,0
116496,2209,2638,2702,3112,1340,7653,1946,3428,1701,4578,9630,5470,3238
57232,141,112,104,139,116,105,148,113,130,133,140,179,161
201232,241,170,199,208,145,209,254,166,191,151,138,157,247
57231,4141,3571,3186,4243,3168,4000,4165,3062,4712,3722,3886,4191,4128
57234,41,74,15,41,26,31,39,36,39,41,40,25,69
386653,0,0,0,3,0,0,0,0,0,0,0,0,0
387521,7987,6206,7352,6023,5365,5408,6392,4584,5319,3941,5893,5550,4433
387522,212,122,171,127,135,149,219,148,219,95,99,213,193
116143,577,515,528,577,432,524,504,433,716,424,559,458,542
94134,3029,2756,2527,2980,2602,2408,2544,1921,2985,2242,2166,2544,2728
94137,6,0,9,3,5,0,0,0,8,0,6,0,0
90624,796,776,539,848,580,988,927,568,1122,667,795,950,912
90625,0,0,3,0,0,0,0,0,0,0,0,0,0
90627,2632,2239,2177,2987,2403,1992,2281,1447,2990,2044,1834,1537,2251
100132781,0,0,0,0,0,0,0,0,0,0,0,0,0
101929452,0,0,0,0,0,0,0,0,0,0,0,0,0
101929454,0,0,0,0,0,0,0,0,0,0,0,0,0
101929457,6,3,0,0,0,0,6,0,6,0,5,0,0
919,0,0,3,0,0,0,0,0,0,0,0,0,0
9546,1260,792,1404,873,792,950,930,775,1111,1136,1006,1085,996
9547,8,3,0,0,3,3,3,3,0,0,11,0,0
917,0,0,0,0,0,0,0,0,0,0,0,0,0
916,0,0,0,0,0,0,0,0,0,0,0,0,0
911,0,0,0,0,0,0,0,0,0,0,0,0,0
910,0,0,0,0,0,0,0,0,0,0,0,0,0
9540,8452,5823,10385,5900,5100,4590,7489,5936,4860,5313,3120,4942,5222
9541,2071,1846,1721,1905,1547,1518,1725,1321,1796,1323,1393,1607,1862
64216,1129,854,894,871,912,861,887,675,1366,785,695,800,881
64215,2950,2900,3133,3157,2478,3608,3556,2764,3067,3220,3419,3281,3061
64210,4670,3119,4693,4046,4029,3823,4316,3383,5779,3755,3709,3634,4052
64211,0,0,0,0,0,0,0,0,0,0,0,0,0
64218,141,83,79,45,46,18,57,52,30,34,25,33,73
64219,2451,418,2517,2431,2364,2690,807,1928,471,2304,2470,2343,2144
347516,0,0,0,0,0,0,0,0,0,0,0,0,0
347517,0,0,0,0,0,0,0,0,0,0,0,0,0
649133,0,0,0,0,0,0,0,0,0,0,0,0,0
101929983,0,0,0,0,0,0,0,0,0,0,0,0,0
125931,0,0,0,0,0,0,0,0,0,0,0,0,0
22943,1997,1757,2193,1526,4973,3539,5302,2274,19400,2192,1112,1224,2480
100134259,602,387,640,596,1226,354,872,643,1159,780,438,576,654
196740,2364,2357,1765,2852,1567,2857,2055,1565,1779,1883,2648,1949,1592
196743,355,261,315,314,263,244,235,221,313,319,385,231,318
728911,0,0,0,0,0,0,0,0,0,0,0,0,0
166979,9,0,3,0,6,3,0,6,0,0,0,0,0
105371430,0,0,0,0,0,0,0,0,0,0,0,0,0
105371433,3,0,10,6,1,0,0,0,0,2,8,0,0
150165,0,0,0,0,0,0,0,0,0,0,0,0,0
79089,4129,2810,3564,3303,2699,2674,3479,2529,3202,2350,2783,2856,2983
79088,1254,1088,1102,1245,1165,1645,1677,1127,1500,1472,1616,1637,1642
100129434,75,41,198,81,127,11,61,35,222,74,64,100,118
79081,172,109,99,156,145,129,137,159,132,113,77,124,90
79080,1126,885,1036,1394,1283,1316,1184,1078,2761,1104,1216,1047,929
79083,942,332,940,623,2069,1139,1480,678,4428,967,537,508,748
79085,2581,2580,4610,3968,2366,3677,2747,2768,3429,3416,3812,3420,4457
79084,2209,1498,1292,2416,1964,2112,2368,1712,2072,1784,1696,1725,1595
79087,1862,1363,1734,1433,1286,1683,1686,1380,1958,1549,1670,1465,1507
79086,2612,2238,1990,2336,2311,2572,2625,1958,4405,2235,2313,2103,2110
100129316,3,0,0,0,0,0,0,0,3,0,3,0,3
65263,780,619,782,817,902,851,830,670,1503,795,704,634,473
105376805,283,67,163,48,96,106,67,59,108,74,94,78,78
92579,3362,2901,3794,3645,4257,4192,4124,3365,6192,3518,3408,3470,2767
26648,0,0,0,0,0,0,0,0,0,0,0,0,0
145942,0,0,0,0,0,0,0,0,0,0,0,0,0
145946,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,0,0,0,0,0,0,0,0,0,0,0,0,0
340980,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,106,0,0,0,0,0,0,0,0,0,0,0,0
23037,295,188,347,527,118,112,366,256,33,311,248,172,436
23036,3607,3461,3239,2914,3466,3260,3935,2381,3836,3265,4024,3543,4154
23035,2353,1667,1945,2205,2060,1737,2355,1502,3177,1630,2033,1757,1987
23034,6262,7512,5883,9428,5371,7046,6680,4903,6501,5761,7364,2745,3522
23033,2401,1871,1732,1832,1351,1539,2142,1589,1873,1474,1771,2035,1872
23032,4836,4228,3307,4143,3708,4644,4943,3496,5041,4011,4276,4886,4696
23031,2556,1687,1809,1517,1144,1458,1986,1453,1303,1357,1917,1635,1619
23030,7366,6054,8383,6419,5631,9256,8129,6581,7753,7838,9729,8487,8148
199920,3,0,0,0,0,0,0,0,0,0,6,0,0
100151643,0,0,0,0,0,0,0,0,0,0,0,0,0
197196,10,8,5,0,0,0,5,3,10,0,0,6,0
642361,271,144,372,163,253,162,228,208,250,175,213,151,180
642366,7,43,0,15,0,17,14,11,6,17,14,11,61
4725,7389,5469,8129,7548,3861,7871,7313,5866,8470,6553,6389,6161,6141
100287478,0,0,0,0,0,0,0,0,0,0,0,0,0
159091,189,88,103,109,94,67,135,75,110,67,63,83,65
440672,1276,1066,1326,1508,1127,1281,1797,1396,1591,1493,1230,1458,1189
92399,1075,900,1157,816,1004,918,1203,912,1398,955,820,1015,918
130589,817,655,578,723,554,425,612,431,1037,638,426,648,528
93624,1816,1440,1760,1687,1545,1945,1827,1495,2109,1556,1974,1743,1566
93627,2387,2110,2086,2303,1616,2064,2849,2099,2463,2088,1920,2023,2410
